"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-9.38","1.41","2.12","-0.48","1.06","-0.41","1147.48"
"0.050048828","-7.14","1.73","2.16","1.07","1.05","-0.32","1147.53"
"0.099975586","-7.49","-3.80","4.55","1.41","0.29","-0.14","1147.58"
"0.15002441","-20.01","3.88","-2.67","-1.63","-0.25","-0.05","1147.63"
"0.20996094","-7.18","-4.00","2.67","0.64","-0.27","-0.12","1147.69"
"0.26000977","-12.04","-3.06","2.24","0.56","0.04","0.31","1147.74"
"0.3100586","-9.81","-1.49","0.43","0.03","0.08","-0.30","1147.79"
"0.35998535","-10.71","-4.00","1.26","0.63","0.03","0.27","1147.84"
"0.41003418","-10.28","-2.00","0.43","0.21","0.13","0.14","1147.89"
"0.4699707","-9.81","-0.39","-0.47","0.30","0.06","0.27","1147.95"
"0.52001953","-10.20","0.27","-0.16","0.49","-0.04","0.13","1148.00"
"0.57006836","-10.16","-0.24","-1.22","0.63","-0.21","0.02","1148.05"
"0.6199951","-10.40","0.35","-2.00","0.15","-0.39","-0.10","1148.10"
"0.67004395","-9.92","3.84","-2.04","-0.10","-0.78","-0.55","1148.15"
"0.7199707","-11.02","5.96","1.37","0.38","-1.32","-1.31","1148.20"
"0.7800293","-18.44","7.10","2.51","1.28","-2.05","-1.76","1148.26"
"0.8300781","-15.77","-0.51","0.12","-0.77","-2.59","-1.77","1148.31"
"0.8800049","-12.79","-17.06","2.67","-0.14","-2.81","-0.76","1148.36"
"0.9300537","-16.71","-2.00","-1.88","-1.47","-0.64","0.29","1148.41"
"0.98999023","-12.67","6.35","3.30","2.71","4.10","0.93","1148.47"
"1.0400391","-12.83","-20.01","7.02","6.45","5.21","1.27","1148.52"
"1.0899658","-8.59","-2.24","12.00","1.64","8.06","-2.62","1148.57"
"1.1400146","-0.71","-6.04","19.97","6.74","6.34","-0.74","1148.62"
"1.1900635","-8.20","-20.01","8.98","-3.60","4.32","-3.26","1148.67"
"1.25","-7.34","20.01","19.06","-8.87","2.20","4.12","1148.73"
"1.3000488","-13.02","-2.67","-1.29","-1.34","-0.25","1.75","1148.78"
"1.3499756","-6.28","4.16","13.30","-7.06","0.23","0.43","1148.83"
"1.4000244","-6.71","3.49","2.82","-5.79","-0.50","-0.54","1148.88"
"1.4500732","-10.43","4.79","0.82","-4.36","-1.00","-2.03","1148.93"
"1.5","-11.69","3.30","1.41","-1.35","-1.43","-2.92","1148.98"
"1.5600586","-13.65","0.63","1.77","0.15","-1.63","-3.27","1149.04"
"1.6099854","18.63","19.85","-4.51","3.27","2.18","4.79","1149.09"
"1.6600342","-18.48","9.14","-14.36","3.25","-1.26","-1.06","1149.14"
"1.7099609","-11.18","1.65","-2.86","2.29","-0.65","-0.36","1149.19"
"1.7700195","-9.49","3.10","0.31","1.91","-0.68","-1.16","1149.25"
"1.8200684","-7.37","-9.34","2.59","0.77","-1.25","-1.27","1149.30"
"1.8699951","-9.61","-7.57","4.24","-2.94","-1.94","-0.02","1149.35"
"1.920044","-7.69","0.94","5.57","-4.19","-2.12","0.19","1149.40"
"1.9699707","-8.28","0.08","3.49","-2.84","-2.09","0.46","1149.45"
"2.0300293","-10.59","-4.31","2.04","-2.25","-1.62","0.66","1149.51"
"2.0800781","-14.00","-3.57","2.04","-4.14","0.00","1.10","1149.56"
"2.130005","-5.22","10.67","5.69","-1.78","1.30","-0.53","1149.61"
"2.1800537","-5.30","-8.00","2.71","2.50","-0.50","0.28","1149.66"
"2.2299805","-12.36","-3.49","-0.24","0.30","0.65","-0.21","1149.71"
"2.290039","-8.39","0.16","0.75","-0.76","0.47","0.08","1149.77"
"2.3399658","-10.32","1.65","2.16","-0.22","0.42","0.19","1149.82"
"2.3900146","-10.32","-3.02","1.77","-0.25","0.39","0.11","1149.87"
"2.4400635","-9.96","0.67","0.86","-1.57","0.54","0.15","1149.92"
"2.4899902","-10.55","1.69","0.43","-0.33","0.47","0.12","1149.97"
"2.5500488","-10.16","-0.86","-0.51","-0.17","0.34","0.01","1150.03"
"2.5999756","-10.24","-0.51","0.71","-0.21","0.34","0.03","1150.08"
"2.6500244","-10.32","-1.73","0.27","-0.28","0.31","0.15","1150.13"
"2.7000732","-10.16","0.27","0.16","-0.20","0.32","0.24","1150.18"
"2.75","-10.40","0.47","-1.57","-0.06","0.20","0.23","1150.23"
