"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-6.20","-6.28","4.00","-0.10","-0.08","-0.12","1178.52"
"0.049926758","-6.12","-2.59","1.84","0.62","0.73","0.04","1178.57"
"0.10998535","-11.73","-1.49","2.12","1.93","1.36","1.15","1178.63"
"0.16003418","-19.22","7.92","-1.18","2.14","0.44","0.56","1178.68"
"0.20996094","-4.12","0.71","-0.98","-2.10","0.34","1.03","1178.73"
"0.26000977","-8.51","9.69","-1.02","-0.74","0.66","0.73","1178.78"
"0.30993652","-10.79","3.80","-1.26","1.26","0.22","0.04","1178.83"
"0.35998535","-9.69","0.98","0.39","0.62","-0.00","-0.17","1178.88"
"0.41992188","-10.28","2.31","0.43","0.37","-0.01","-0.16","1178.94"
"0.4699707","-10.12","0.43","0.86","0.45","0.02","-0.11","1178.99"
"0.52001953","-10.24","1.10","0.12","-0.35","0.03","0.01","1179.04"
"0.5699463","-10.20","2.35","0.71","-0.20","0.10","0.06","1179.09"
"0.6300049","-10.16","1.10","0.08","-0.04","0.06","0.08","1179.15"
"0.67993164","-10.08","3.65","-0.63","-0.28","0.05","0.07","1179.20"
"0.72998047","-10.08","2.47","-0.16","0.17","-0.04","-0.09","1179.25"
"0.7800293","-10.12","2.08","-0.55","0.12","-0.16","-0.16","1179.30"
"0.82995605","-10.16","2.71","-1.14","-0.32","-0.29","-0.31","1179.35"
"0.89001465","-11.26","1.96","0.51","-0.37","-0.47","-0.50","1179.41"
"0.9399414","-10.16","0.04","2.43","-0.05","-0.23","-0.39","1179.46"
"0.98999023","-11.02","1.41","2.04","-0.41","-0.17","-0.35","1179.51"
"1.0400391","-8.47","4.20","2.47","0.49","0.03","-0.63","1179.56"
"1.0899658","-9.61","-2.51","0.98","0.38","-0.12","-0.81","1179.61"
"1.1400146","-10.12","0.20","1.41","-0.15","-0.26","-1.58","1179.66"
"1.1999512","-8.00","-0.67","3.88","1.78","-0.47","-1.97","1179.72"
"1.25","-6.43","-5.14","3.96","1.90","-0.81","-1.94","1179.77"
"1.2999268","-4.43","-1.06","3.02","1.51","-0.69","-1.71","1179.82"
"1.3499756","-8.98","-1.77","-0.67","2.12","0.13","0.11","1179.87"
"1.4100342","-16.24","3.53","-0.51","-0.20","0.09","-0.60","1179.93"
"1.4599609","-4.82","-4.47","8.63","0.34","-0.20","-0.33","1179.98"
"1.5100098","-20.01","-7.22","9.02","1.34","-0.38","0.64","1180.03"
"1.5599365","-20.01","0.27","7.88","1.19","0.34","0.67","1180.08"
"1.6099854","-7.37","19.14","-10.98","-0.92","-1.51","2.97","1180.13"
"1.6699219","-5.33","5.06","20.01","-2.05","-5.40","-4.46","1180.19"
"1.7199707","-13.89","-14.67","0.75","-1.32","-8.37","-5.05","1180.24"
"1.7700195","-20.01","2.59","-16.00","-3.68","-7.47","-1.42","1180.29"
"1.8199463","-20.01","-20.01","-3.45","2.86","-1.69","1.68","1180.34"
"1.8699951","-4.04","-20.01","20.01","-1.38","13.85","9.35","1180.39"
"1.9199219","-20.01","19.89","20.01","2.96","17.70","15.06","1180.44"
"1.9799805","-17.73","-20.01","-12.59","27.31","6.74","-7.38","1180.50"
"2.0300293","-3.33","20.01","19.42","-14.62","0.41","-2.75","1180.55"
"2.079956","-17.89","-6.43","13.53","-6.30","-0.40","-6.03","1180.60"
"2.130005","15.38","13.85","18.83","-1.50","-0.70","-4.58","1180.65"
"2.1799316","-6.28","-2.75","5.77","-0.21","-3.32","-3.38","1180.70"
"2.2399902","-1.96","-1.77","6.35","-1.57","-2.21","-2.43","1180.76"
"2.290039","2.24","6.32","3.53","-0.36","-2.40","-2.72","1180.81"
"2.3399658","-3.57","-1.49","-2.47","3.02","-2.69","-0.48","1180.86"
"2.3900146","-13.89","-16.04","2.08","2.02","-2.75","1.17","1180.91"
"2.4499512","-14.63","-4.79","5.57","-1.53","-1.45","2.13","1180.97"
"2.5","-20.01","-3.65","4.90","-2.36","-0.92","2.43","1181.02"
"2.5499268","-20.01","18.01","-2.43","-2.39","0.00","1.89","1181.07"
"2.5999756","18.75","10.98","13.77","6.37","3.05","0.91","1181.12"
"2.6500244","-9.22","-2.31","-2.75","2.92","0.47","-0.73","1181.17"
"2.709961","-9.53","11.69","0.39","0.43","-0.05","-1.06","1181.23"
"2.7600098","-11.85","-9.38","-0.27","1.34","-0.56","-0.37","1181.28"
"2.8099365","-8.39","-2.90","-1.69","-0.48","0.11","0.12","1181.33"
"2.8599854","-11.53","5.96","-4.43","-0.43","0.34","0.35","1181.38"
"2.9100342","-11.41","4.75","-0.86","0.45","0.13","0.25","1181.43"
"2.959961","-10.36","-1.29","0.67","-0.67","-0.24","0.22","1181.48"
"3.0200195","-9.02","1.02","1.10","-2.69","-0.48","0.48","1181.54"
