"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-10.08","-1.33","1.45","0.01","0.06","0.02","431.64"
"0.05999756","-10.20","-1.33","1.49","0.02","0.05","0.02","431.70"
"0.10998535","-10.32","-0.94","1.45","-0.01","0.01","-0.03","431.75"
"0.15997314","-10.16","-1.92","1.65","0.07","0.05","-0.02","431.80"
"0.20999146","-10.08","-1.18","1.57","-0.05","0.03","-0.00","431.85"
"0.25997925","-9.89","-0.90","1.61","-0.15","-0.02","-0.12","431.90"
"0.3199768","-10.94","0.00","1.22","0.01","-0.11","-0.35","431.96"
"0.36999512","-10.24","-0.59","1.45","0.05","-0.04","-0.46","432.01"
"0.4199829","-10.71","-3.65","1.29","0.30","-0.02","-0.57","432.06"
"0.4699707","-10.51","0.35","1.45","-0.12","0.07","-0.43","432.11"
"0.519989","-9.45","-1.73","2.59","0.72","0.06","-0.41","432.16"
"0.5799866","-8.00","-4.08","2.67","0.09","0.03","-0.35","432.22"
"0.62997437","-8.59","-3.53","1.49","-0.79","-0.26","-0.27","432.27"
"0.6799927","-8.83","-3.18","0.59","-0.72","-0.16","-0.52","432.32"
"0.72998047","-8.32","-4.63","1.02","-0.36","-0.22","-0.86","432.37"
"0.789978","-3.14","-4.71","-1.45","-0.14","-0.13","-1.31","432.43"
"0.83999634","-11.06","-14.95","4.08","-0.21","-0.06","0.34","432.48"
"0.88998413","-7.49","1.14","4.31","-2.18","-0.32","-0.72","432.53"
"0.9399719","-10.71","-13.38","2.71","0.06","-0.30","-0.79","432.58"
"0.98999023","-11.45","-14.32","7.06","0.12","-0.15","0.29","432.63"
"1.0499878","-20.01","5.96","12.28","1.42","-0.05","1.63","432.69"
"1.0999756","1.84","16.44","-7.92","4.73","-1.31","0.24","432.74"
"1.1499939","-20.01","-4.24","19.65","-1.06","-6.51","-8.56","432.79"
"1.1999817","-20.01","16.79","-3.33","-6.11","-6.68","-6.36","432.84"
"1.25","-20.01","20.01","-2.86","4.03","-2.89","-2.79","432.89"
"1.2999878","-20.01","-18.24","-13.61","-0.34","5.42","4.52","432.94"
"1.3599854","-20.01","-20.01","20.01","7.37","11.49","17.77","433.00"
"1.4099731","-20.01","-3.61","20.01","5.88","9.37","8.77","433.05"
"1.4599915","-20.01","2.82","20.01","11.80","10.34","1.40","433.10"
"1.5099792","-12.47","5.02","20.01","-10.76","4.36","0.40","433.15"
"1.5599976","13.85","-12.71","20.01","1.72","4.05","1.67","433.20"
"1.6199951","1.73","4.31","19.14","-5.24","-0.13","-0.08","433.26"
"1.6699829","-3.61","-4.47","7.57","0.08","-1.92","-1.58","433.31"
"1.7199707","-11.81","-1.41","2.98","-1.37","-3.17","-2.27","433.36"
"1.769989","-16.48","4.28","1.29","0.22","-3.54","-3.24","433.41"
"1.8199768","-20.01","-6.24","3.80","1.07","-4.85","-4.34","433.46"
"1.8799744","-20.01","-5.30","4.98","-1.32","-5.33","-4.63","433.52"
"1.9299927","-20.01","-4.63","5.57","-1.07","-5.57","-4.53","433.57"
"1.9799805","-19.42","-8.63","2.51","-1.42","-4.64","-4.33","433.62"
"2.0299988","-18.36","-10.71","0.75","-2.14","-3.03","-3.34","433.67"
"2.0799866","-20.01","13.42","-6.16","-2.63","-1.11","-1.08","433.72"
"2.1399841","-20.01","5.30","-2.63","2.21","3.10","4.09","433.78"
"2.189972","-17.50","-2.90","6.83","0.98","1.33","1.26","433.83"
"2.2399902","-4.67","1.61","-0.35","-0.85","0.88","0.08","433.88"
"2.289978","-9.45","-14.16","1.26","0.85","0.63","0.41","433.93"
"2.3499756","-11.69","2.43","2.16","-1.79","0.47","0.89","433.99"
"2.399994","-8.71","-3.45","0.12","0.08","0.57","0.36","434.04"
"2.4499817","-9.81","-0.67","0.24","-0.56","0.27","0.59","434.09"
"2.5","-10.24","-0.35","-0.75","-0.15","0.13","0.32","434.14"
