"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-8.28","1.73","-0.43","0.24","0.30","0.95","1096.98"
"0.060058594","-10.51","2.94","-3.06","0.13","0.27","0.52","1097.04"
"0.10998535","-10.32","5.57","-2.90","-0.27","0.18","0.22","1097.09"
"0.16003418","-10.20","3.96","-0.43","0.29","0.00","-0.27","1097.14"
"0.20996094","-10.00","0.51","0.78","0.81","-0.10","-0.41","1097.19"
"0.27001953","-10.08","-0.75","0.55","0.22","-0.04","-0.20","1097.25"
"0.32006836","-10.00","0.51","0.27","-0.15","0.06","0.05","1097.30"
"0.36999512","-10.51","1.29","-0.12","-0.10","0.15","0.21","1097.35"
"0.42004395","-10.16","2.04","-0.20","-0.07","0.16","0.26","1097.40"
"0.4699707","-10.04","2.24","-1.22","-0.21","0.10","0.24","1097.45"
"0.5300293","-10.08","3.61","-1.10","-0.29","0.13","0.16","1097.51"
"0.5800781","-10.79","2.43","-0.90","0.19","0.10","-0.04","1097.56"
"0.6300049","-10.00","2.08","-0.20","0.28","0.09","-0.06","1097.61"
"0.6800537","-10.28","1.22","-0.27","0.15","0.06","-0.08","1097.66"
"0.72998047","-10.04","1.84","-1.22","-0.33","0.05","0.01","1097.71"
"0.79003906","-11.41","5.18","-1.73","-0.06","-0.05","-0.13","1097.77"
"0.8399658","-10.55","4.16","-1.29","1.10","-0.14","-0.50","1097.82"
"0.89001465","-10.40","-0.24","-0.27","0.99","-0.23","-0.77","1097.87"
"0.9400635","-10.51","-0.08","-1.10","-0.09","-0.24","-0.92","1097.92"
"0.98999023","-8.87","2.31","1.02","0.97","-0.30","-1.31","1097.97"
"1.0500488","-10.00","-6.20","-0.90","0.47","-0.91","-1.13","1098.03"
"1.0999756","-9.30","-0.12","1.88","-1.14","-0.67","-1.03","1098.08"
"1.1500244","-9.10","-1.26","1.96","-0.38","-0.70","-0.85","1098.13"
"1.2000732","-9.45","-3.57","1.73","-0.31","-0.46","-0.94","1098.18"
"1.25","-8.94","1.53","2.04","0.45","-0.01","-1.40","1098.23"
"1.3100586","-11.49","1.80","-1.80","2.61","0.18","-1.59","1098.29"
"1.3599854","-12.67","-9.92","1.41","1.22","-0.11","0.29","1098.34"
"1.4100342","-7.41","-0.98","-0.82","-2.30","-0.22","-0.26","1098.39"
"1.4599609","-7.45","-0.27","3.22","0.77","-0.18","-0.59","1098.44"
"1.5100098","-8.87","-16.40","6.04","0.49","-0.44","0.07","1098.49"
"1.5700684","-16.16","-11.26","9.73","0.88","0.08","1.19","1098.55"
"1.6199951","-18.95","-11.10","7.45","1.28","0.73","1.22","1098.60"
"1.670044","-4.08","20.01","-15.30","0.81","-1.38","2.59","1098.65"
"1.7199707","-17.69","3.80","5.96","4.47","-5.48","-8.03","1098.70"
"1.7700195","-20.01","-19.89","10.71","-1.60","-7.98","-7.14","1098.75"
"1.8300781","-20.01","0.51","-7.41","-1.09","-7.91","-5.59","1098.81"
"1.8800049","-20.01","-10.90","-3.57","3.85","-2.54","0.43","1098.86"
"1.9300537","-20.01","-20.01","9.57","-0.87","11.60","7.90","1098.91"
"1.9799805","-20.01","-20.01","20.01","-1.82","16.23","15.12","1098.96"
"2.0300293","-20.01","10.59","20.01","23.19","13.74","3.16","1099.01"
"2.0899658","-20.01","-3.49","20.01","1.41","2.11","-8.87","1099.07"
"2.1400146","-12.04","1.49","8.24","-7.37","-2.00","-5.57","1099.12"
"2.1900635","-2.08","7.88","8.16","-4.70","-2.33","-3.09","1099.17"
"2.2399902","-0.08","-0.67","6.47","-0.54","-3.08","-1.03","1099.22"
"2.290039","-15.38","-2.59","0.90","-2.41","-2.36","-1.07","1099.27"
"2.3499756","-5.02","6.16","0.20","0.28","-2.06","0.18","1099.33"
"2.4000244","-12.71","-8.63","-1.77","1.03","-2.73","0.55","1099.38"
"2.4500732","-10.55","-0.51","1.41","-0.79","-1.82","0.03","1099.43"
"2.5","-10.47","-2.24","2.59","0.39","-2.17","0.17","1099.48"
"2.5500488","-10.71","-4.75","2.43","0.27","-2.18","-0.14","1099.53"
"2.6099854","-10.55","0.20","4.39","0.68","-2.22","-0.27","1099.59"
"2.6600342","-11.41","-4.55","4.28","1.48","-2.38","0.04","1099.64"
"2.709961","-12.67","-5.57","3.69","0.40","-1.92","0.16","1099.69"
"2.7600098","-9.02","-3.69","3.06","-0.56","-1.36","0.39","1099.74"
"2.8100586","-8.98","-7.61","1.02","-1.43","-0.61","0.68","1099.79"
"2.869995","-15.57","4.43","-0.20","-2.77","1.12","1.91","1099.85"
"2.920044","-9.96","8.32","-0.71","-0.14","2.20","0.20","1099.90"
"2.9699707","-15.10","-11.61","-0.20","4.12","0.61","0.36","1099.95"
"3.0200195","-6.83","-0.47","4.00","-3.01","1.19","-0.01","1100.00"
"3.0700684","-11.06","8.24","0.00","-2.34","0.83","0.51","1100.05"
"3.130005","-10.28","-5.06","1.26","1.58","0.23","0.17","1100.11"
"3.1800537","-10.12","-4.71","1.18","-1.29","0.60","0.11","1100.16"
