"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"1.7700195","-5.88","-3.73","1.41","1.37","0.31","-1.05","747.08"
"1.8200073","-4.47","-5.06","1.18","0.48","-0.08","-1.30","747.13"
"1.8699951","-13.18","13.85","4.24","0.36","0.11","0.24","747.18"
"1.9199829","-20.01","5.69","3.92","-1.19","0.03","-1.32","747.23"
"1.9700317","-8.83","-14.95","1.80","0.58","-0.30","-1.25","747.28"
"2.0300293","-11.89","-17.97","6.16","0.11","-0.50","0.66","747.34"
"2.080017","-20.01","6.12","15.30","0.44","-0.48","2.51","747.39"
"2.130005","-3.41","5.65","-13.38","3.27","-0.94","1.02","747.44"
"2.1799927","-20.01","-16.24","16.00","-0.14","-7.31","-9.08","747.49"
"2.2299805","-20.01","9.89","8.47","-9.90","-7.29","-6.81","747.54"
"2.289978","-20.01","12.47","-9.89","6.53","-1.24","-2.71","747.60"
"2.3400269","-20.01","-19.14","-0.63","1.91","5.82","5.99","747.65"
"2.3900146","-20.01","-20.01","20.01","4.51","13.56","22.39","747.70"
"2.4400024","-20.01","17.77","0.35","2.71","17.95","5.13","747.75"
"2.4899902","10.94","-20.01","20.01","0.96","6.36","-5.92","747.80"
"2.5499878","6.39","20.01","20.01","-8.47","2.56","4.49","747.86"
"2.5999756","-8.63","-20.01","9.61","0.49","-1.27","-1.02","747.91"
"2.6500244","-9.41","3.53","7.34","-5.04","-2.69","-2.21","747.96"
"2.7000122","-18.44","-1.77","2.63","-1.69","-3.50","-3.81","748.01"
"2.7600098","-20.01","4.39","1.57","-1.15","-4.03","-4.96","748.07"
"2.8099976","-18.01","4.59","2.35","-0.66","-4.12","-5.05","748.12"
"2.8599854","-14.67","-2.00","5.92","1.23","-4.42","-3.83","748.17"
"2.9099731","-11.61","-3.61","6.00","-0.92","-4.71","-2.59","748.22"
"2.960022","-13.30","0.08","3.77","-1.47","-4.41","-1.52","748.27"
"3.0200195","-9.26","-10.04","1.57","-1.33","-1.99","-0.52","748.33"
"3.0700073","-14.20","-9.81","8.67","-6.02","-2.35","0.49","748.38"
"3.119995","-20.01","15.89","1.06","-3.68","2.11","3.69","748.43"
"3.169983","-11.81","-15.77","11.96","3.30","2.40","-0.14","748.48"
"3.2200317","-13.42","5.92","0.35","-2.81","0.97","0.76","748.53"
"3.2700195","-9.34","-4.90","0.00","1.63","1.03","-0.11","748.58"
"3.330017","-7.57","-7.49","0.71","-0.38","0.58","0.33","748.64"
"3.380005","-9.49","-0.59","2.82","-0.47","0.45","0.68","748.69"
"3.4299927","-10.51","-2.67","0.12","0.15","0.49","0.42","748.74"
"3.4799805","-9.34","-1.53","0.59","-0.03","0.31","0.50","748.79"
"3.539978","-10.04","-0.75","0.16","-0.07","0.26","0.28","748.85"
"3.5900269","-9.89","-2.94","0.12","-0.04","0.12","0.11","748.90"
"3.6400146","-10.24","-2.00","1.26","-0.48","0.09","0.17","748.95"
"3.6900024","-10.00","-2.47","0.71","-0.35","0.13","0.14","749.00"
"3.7399902","-9.96","-2.08","1.14","-0.26","0.15","0.21","749.05"
"3.7999878","-10.36","-1.37","0.67","-0.37","0.16","0.22","749.11"
"3.8499756","-10.00","-2.39","1.02","-0.21","0.15","0.18","749.16"
"3.9000244","-10.20","-2.35","0.20","-0.26","0.13","0.25","749.21"
"3.9500122","-10.08","-0.43","0.31","-0.35","0.10","0.26","749.26"
"4.0","-10.24","-0.75","-0.16","-0.09","0.03","0.10","749.31"
"4.0599976","-10.16","-2.08","0.39","-0.02","0.01","0.04","749.37"
