"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"2.290039","-10.00","-2.39","3.02","0.68","-0.74","-0.16","1312.27"
"2.3399658","-10.20","-1.29","1.88","0.86","-0.33","-0.01","1312.32"
"2.3900146","-10.75","-1.57","0.86","1.77","0.07","0.00","1312.37"
"2.4400635","-10.71","-0.90","1.10","2.87","0.44","-0.03","1312.42"
"2.4899902","-9.65","-1.18","1.14","4.11","0.55","-0.42","1312.47"
"2.5500488","-12.87","-3.37","1.06","3.86","0.62","-0.87","1312.53"
"2.5999756","-13.42","-2.16","-8.47","1.39","1.08","0.27","1312.58"
"2.6500244","-7.73","-2.00","0.00","-0.23","0.74","-1.29","1312.63"
"2.7000732","-9.02","0.43","5.06","1.09","0.84","0.00","1312.68"
"2.75","-10.75","-3.73","-0.98","-1.69","0.51","-0.45","1312.73"
"2.8100586","-10.12","2.47","-0.39","-0.80","0.79","-0.27","1312.79"
"2.8599854","-9.22","-4.71","-1.77","0.48","0.50","-0.29","1312.84"
"2.9100342","-10.59","0.20","-1.41","0.22","0.49","-0.28","1312.89"
"2.959961","-9.81","-2.47","-0.75","0.78","0.32","-0.06","1312.94"
"3.0100098","-10.08","-0.39","-1.10","0.40","0.29","-0.11","1312.99"
"3.0700684","-10.04","-1.80","-0.43","0.60","0.28","-0.11","1313.05"
"3.119995","-10.24","0.82","-0.86","0.47","0.18","-0.22","1313.10"
"3.170044","-10.51","-0.47","-1.61","0.54","0.11","-0.33","1313.15"
"3.2199707","-10.36","-0.94","-0.35","0.37","0.02","-0.44","1313.20"
"3.2700195","-10.40","-2.59","-0.27","0.17","0.00","-0.52","1313.25"
"3.3300781","-10.16","-2.43","-0.08","0.12","0.04","-0.43","1313.31"
"3.380005","-10.16","-1.10","-1.14","0.19","0.05","-0.44","1313.36"
"3.4300537","-10.04","-1.06","-1.96","0.54","-0.05","-0.56","1313.41"
"3.4799805","-10.51","-1.92","-0.63","0.63","-0.18","-0.71","1313.46"
"3.5300293","-9.85","-3.02","0.35","0.66","-0.28","-0.79","1313.51"
"3.5899658","-10.43","-3.10","-0.63","0.65","-0.29","-0.84","1313.57"
"3.6400146","-12.00","0.59","0.47","0.64","-0.32","-0.92","1313.62"
"3.6900635","-10.55","3.41","2.59","0.95","-0.45","-1.19","1313.67"
