"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-6.32","0.00","1.77","-0.77","1.46","0.57","1987.07"
"0.050048828","-2.67","-3.10","8.94","1.40","1.85","1.52","1987.12"
"0.100097656","-2.82","-10.55","7.65","-0.04","0.61","0.39","1987.17"
"0.16003418","-5.26","6.43","2.59","-0.11","-0.10","-1.04","1987.23"
"0.21008301","-20.01","10.40","2.75","-0.23","-0.91","-1.46","1987.28"
"0.26000977","-6.59","-8.12","-4.08","1.40","-0.18","-1.10","1987.33"
"0.3100586","-16.59","-19.93","8.83","0.35","-0.01","0.70","1987.38"
"0.36010742","-20.01","5.22","10.40","-1.05","0.41","1.98","1987.43"
"0.42004395","2.71","6.67","-10.55","-0.32","-0.98","2.89","1987.49"
"0.47009277","-10.94","3.22","7.73","-3.69","-4.93","-5.34","1987.54"
"0.52001953","-20.01","15.97","-1.14","-1.02","-5.19","-5.05","1987.59"
"0.57006836","-19.34","5.57","-10.63","3.23","-4.14","-2.45","1987.64"
"0.6199951","-20.01","6.55","-12.36","-0.47","-2.10","1.76","1987.69"
"0.67004395","-20.01","-14.16","7.57","7.27","6.39","4.51","1987.74"
"0.73010254","-20.01","-20.01","20.01","1.92","17.16","7.80","1987.80"
"0.7800293","-12.47","2.35","20.01","13.51","12.68","5.40","1987.85"
"0.8300781","-20.01","20.01","14.75","-16.70","9.73","1.45","1987.90"
"0.8800049","-18.20","-20.01","20.01","4.95","3.97","-1.11","1987.95"
"0.9400635","-7.96","-20.01","20.01","-1.33","3.17","-3.90","1988.01"
"0.9901123","-0.63","1.92","16.40","-3.84","3.74","-2.28","1988.06"
"1.0400391","6.71","-6.94","17.89","1.45","1.30","-4.44","1988.11"
"1.0900879","-4.79","-8.63","10.32","-0.74","-1.77","-5.31","1988.16"
"1.1400146","-6.83","-2.12","12.08","-0.93","-2.44","-4.88","1988.21"
"1.2000732","-10.28","-5.65","6.16","0.13","-3.28","-3.93","1988.27"
"1.25","-10.40","-11.81","14.98","-2.50","-2.99","-1.14","1988.32"
"1.3000488","-19.65","20.01","20.01","-12.69","0.48","0.58","1988.37"
"1.3500977","-19.42","-20.01","12.28","8.46","-2.25","3.06","1988.42"
"1.4000244","-20.01","-5.26","-15.77","-4.11","-1.48","0.42","1988.47"
"1.460083","5.57","6.51","4.67","-3.50","-0.42","2.72","1988.53"
"1.5100098","-11.69","1.26","2.98","-0.15","-0.07","0.51","1988.58"
"1.5600586","-10.47","-0.24","-1.80","0.22","0.13","0.33","1988.63"
"1.6101074","-9.65","-0.43","0.31","-0.18","0.03","0.54","1988.68"
"1.6600342","-10.04","1.57","0.47","-0.06","0.03","0.60","1988.73"
"1.7200928","-10.20","1.29","-0.24","0.44","0.03","0.63","1988.79"
"1.7700195","-9.81","0.82","-0.43","0.60","-0.13","0.72","1988.84"
"1.8200684","-10.24","-2.51","0.27","0.85","-0.03","0.99","1988.89"
"1.8699951","-13.61","-0.90","1.45","0.50","0.25","1.64","1988.94"
"1.920044","-13.02","6.51","2.90","1.21","0.43","1.32","1988.99"
