"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-7.49","0.27","1.84","-0.01","-0.22","-0.97","2086.55"
"0.050048828","-12.67","9.38","4.43","-0.12","1.34","1.89","2086.60"
"0.099853516","-14.79","6.32","-2.79","-1.23","0.63","0.03","2086.65"
"0.14990234","-12.55","-0.35","4.16","0.16","0.14","-0.07","2086.70"
"0.19995117","-8.67","-2.82","0.51","0.24","0.10","0.26","2086.75"
"0.25","-10.90","1.26","0.39","0.26","0.14","0.18","2086.80"
"0.3100586","-9.96","-0.63","0.43","0.53","-0.02","0.14","2086.86"
"0.35986328","-10.40","-0.75","0.31","0.38","-0.13","0.13","2086.91"
"0.4099121","-9.89","0.00","0.55","0.40","-0.22","0.17","2086.96"
"0.45996094","-10.98","-0.63","1.06","0.32","-0.31","0.15","2087.01"
"0.52001953","-10.16","-1.22","1.37","0.05","-0.29","0.32","2087.07"
"0.57006836","-10.08","2.16","0.86","-0.51","-0.29","0.32","2087.12"
"0.61987305","-10.20","2.51","0.35","-0.17","-0.43","-0.05","2087.17"
"0.6699219","-10.51","0.75","1.69","0.61","-0.59","-0.30","2087.22"
"0.7199707","-10.83","1.73","3.37","0.07","-0.35","-0.58","2087.27"
"0.7800293","-9.18","1.10","1.84","0.63","0.08","-1.26","2087.33"
"0.829834","-8.24","-8.55","0.67","0.70","0.06","-1.18","2087.38"
"0.8798828","-5.84","7.88","4.47","-0.40","0.82","-1.27","2087.43"
"0.92993164","-13.96","-5.57","10.12","0.52","-0.91","-0.55","2087.48"
"0.97998047","-1.84","11.22","4.16","-0.46","0.67","-0.97","2087.53"
"1.0400391","-7.53","-7.22","3.65","0.85","-0.55","-1.36","2087.59"
"1.0898438","-10.71","-0.94","0.86","-0.63","-0.61","-0.81","2087.64"
"1.1398926","-9.38","-6.00","4.55","0.18","-0.79","-0.66","2087.69"
"1.1899414","-9.57","-7.34","4.90","0.21","-0.54","-0.15","2087.74"
"1.2399902","-11.65","-7.34","8.36","0.24","-0.20","0.70","2087.79"
"1.2900391","-20.01","5.33","5.88","-0.72","-0.34","1.27","2087.84"
"1.3498535","-10.63","8.43","1.10","0.19","-0.55","0.84","2087.90"
"1.3999023","-6.04","-1.57","-5.37","-0.32","-1.85","0.43","2087.95"
"1.4499512","-9.57","9.30","0.59","-4.46","-2.79","-0.44","2088.00"
"1.5","-20.01","10.00","-11.96","-1.45","-2.94","-1.19","2088.05"
"1.5500488","-20.01","12.87","-4.67","4.47","-0.55","1.08","2088.10"
"1.6098633","-20.01","-18.20","1.33","6.88","6.02","2.61","2088.16"
"1.6599121","-20.01","-20.01","11.02","-0.28","11.66","6.36","2088.21"
"1.7099609","-20.01","-20.01","6.71","2.08","7.32","2.81","2088.26"
"1.7600098","-20.01","20.01","20.01","-12.07","6.17","5.08","2088.31"
"1.8100586","-17.65","-20.01","18.67","3.52","3.82","-0.77","2088.36"
"1.869873","-10.51","-9.53","14.32","-3.75","2.22","-2.69","2088.42"
"1.9199219","1.57","-5.45","10.08","-2.57","1.83","-2.42","2088.47"
"1.9699707","1.18","-2.04","10.55","-0.71","1.59","-3.08","2088.52"
"2.0200195","-1.37","-1.77","9.77","-0.86","0.12","-3.31","2088.57"
"2.079834","-8.47","-1.22","8.90","-1.09","-0.75","-3.20","2088.63"
"2.1298828","-15.30","1.80","3.73","-1.88","-1.68","-3.06","2088.68"
"2.1799316","-5.65","3.69","7.41","-2.61","-1.81","-1.51","2088.73"
"2.2299805","-20.01","20.01","10.79","-15.16","-0.50","-0.98","2088.78"
"2.2800293","-18.44","-20.01","-5.73","15.00","-1.51","1.03","2088.83"
"2.3398438","-19.06","-1.73","-0.47","-2.25","-0.18","-0.57","2088.89"
