"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-10.04","1.65","-0.51","0.71","-0.36","-0.56","1160.95"
"0.050048828","-11.92","-4.59","0.75","0.49","-0.25","-0.74","1161.00"
"0.100097656","-7.06","-8.47","0.98","-0.18","0.64","-0.41","1161.05"
"0.15002441","-10.79","0.31","-0.12","-1.57","1.73","1.20","1161.10"
"0.20007324","-4.51","4.04","12.36","0.57","0.55","0.37","1161.15"
"0.26000977","-10.36","-0.78","-4.00","-2.10","0.04","0.05","1161.21"
"0.3100586","-9.41","5.45","-0.71","-0.70","0.31","-0.23","1161.26"
"0.36010742","-10.79","-2.20","2.31","1.13","-0.07","-0.36","1161.31"
"0.41003418","-10.59","-1.53","-0.04","-0.58","0.10","-0.34","1161.36"
"0.460083","-10.32","-1.65","0.47","-0.07","0.04","-0.17","1161.41"
"0.52001953","-11.02","-2.82","0.78","-0.28","0.08","-0.01","1161.47"
"0.57006836","-10.51","-1.77","0.63","-0.11","0.14","0.23","1161.52"
"0.6199951","-10.04","-0.16","0.00","0.22","0.21","0.40","1161.57"
"0.67004395","-10.43","1.14","-0.94","0.30","0.18","0.40","1161.62"
"0.7200928","-10.32","0.47","-0.86","0.58","0.08","0.28","1161.67"
"0.77001953","-9.92","0.20","-1.02","-0.09","-0.05","0.24","1161.72"
"0.8300781","-11.02","1.45","-0.59","-0.07","-0.17","0.04","1161.78"
"0.8800049","-9.69","0.43","-0.31","0.56","-0.16","0.09","1161.83"
"0.9300537","-10.75","0.59","-1.22","-0.15","-0.30","0.04","1161.88"
"0.98010254","-9.89","2.20","-0.55","0.11","-0.36","-0.03","1161.93"
"1.0400391","-10.08","3.61","-1.84","-0.09","-0.60","-0.34","1161.99"
"1.0900879","-11.34","2.63","1.57","-0.00","-0.69","-0.84","1162.04"
"1.1400146","-15.46","-1.22","0.94","0.51","-0.72","-1.22","1162.09"
"1.1900635","-8.90","3.69","1.37","1.23","0.24","-0.86","1162.14"
"1.2399902","-9.89","-2.51","1.53","1.68","0.28","-0.23","1162.19"
"1.3000488","-9.26","1.65","1.84","0.10","0.66","0.33","1162.25"
"1.3500977","-9.85","4.82","1.61","0.21","0.64","0.57","1162.30"
"1.4000244","-8.79","0.20","2.94","1.56","0.25","-0.14","1162.35"
"1.4500732","-6.83","-1.45","3.65","1.72","-0.18","-1.07","1162.40"
"1.5","-3.02","-2.31","6.24","2.39","-0.76","-1.93","1162.45"
"1.5600586","-14.40","-12.83","-1.96","1.87","-1.04","-1.04","1162.51"
"1.6101074","-5.77","4.31","4.43","-0.66","-0.64","-1.35","1162.56"
"1.6600342","-13.18","-3.57","8.24","0.72","-0.69","-0.83","1162.61"
"1.710083","-14.12","-14.63","10.94","1.73","-0.48","0.69","1162.66"
"1.7600098","-14.98","3.02","4.63","0.14","-0.12","0.71","1162.71"
"1.8200684","2.24","20.01","-10.83","-0.46","-2.14","2.71","1162.77"
"1.8699951","-8.83","11.65","17.65","-1.30","-5.46","-4.56","1162.82"
"1.920044","-10.98","-14.20","0.51","-1.32","-7.43","-3.99","1162.87"
"1.9700928","-20.01","-5.14","-14.00","-2.35","-7.91","-1.77","1162.92"
"2.0200195","-20.01","13.02","-2.79","1.53","-4.84","0.90","1162.97"
"2.0800781","-20.01","-20.01","17.50","4.27","9.59","9.78","1163.03"
"2.130005","-20.01","-20.01","20.01","2.33","17.94","11.64","1163.08"
"2.1800537","19.50","20.01","3.84","17.85","10.90","-0.84","1163.13"
"2.2301025","-11.26","20.01","20.01","-4.83","3.55","-10.68","1163.18"
"2.2800293","-10.71","-20.01","-9.65","-3.21","-6.30","-6.69","1163.23"
"2.340088","-17.85","20.01","20.01","-13.35","-3.54","-3.54","1163.29"
"2.3900146","-3.26","-8.08","17.89","6.14","-4.40","-1.81","1163.34"
