"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-10.12","-0.43","1.61","-0.03","0.02","-0.01","633.61"
"0.049987793","-10.20","-0.63","2.04","-0.00","0.02","-0.03","633.66"
"0.10998535","-10.12","-0.51","1.73","0.00","0.04","-0.04","633.72"
"0.16003418","-10.04","-0.59","1.57","0.02","0.04","-0.04","633.77"
"0.21002197","-9.85","0.16","2.08","0.00","0.00","-0.09","633.82"
"0.26000977","-10.55","-0.16","1.45","0.17","-0.04","-0.29","633.87"
"0.30999756","-9.53","-0.67","1.26","0.15","-0.05","-0.47","633.92"
"0.36999512","-10.83","-0.82","2.04","-0.17","-0.11","-0.35","633.98"
"0.42004395","-10.32","-0.04","1.37","0.04","0.04","-0.49","634.03"
"0.47003174","-11.38","-1.14","1.84","0.45","-0.04","-0.49","634.08"
"0.52001953","-10.12","-1.73","1.96","0.09","0.02","-0.65","634.13"
"0.5700073","-8.36","-1.65","2.71","0.23","0.12","-0.62","634.18"
"0.6300049","-10.24","-4.12","2.20","0.25","0.16","-0.16","634.24"
"0.6799927","-8.12","-2.43","1.29","-1.25","0.26","0.16","634.29"
"0.7300415","-8.51","-1.14","0.71","-0.23","0.20","-0.11","634.34"
"0.7800293","-7.81","-4.16","1.92","0.77","0.43","-0.59","634.39"
"0.84002686","-7.73","-8.55","3.10","0.28","0.25","-0.35","634.45"
"0.89001465","-10.40","5.61","1.73","-2.28","0.14","-0.50","634.50"
"0.94000244","-10.36","-6.04","0.39","-0.00","-0.22","-1.06","634.55"
"0.98999023","-9.61","-1.33","1.61","-0.39","-0.16","-1.10","634.60"
"1.0400391","-7.92","-9.22","1.61","0.26","-0.29","-1.05","634.65"
"1.1000366","-11.57","-11.02","3.65","0.26","-0.28","-0.44","634.71"
"1.1500244","-20.01","-2.08","3.45","0.28","-0.34","0.38","634.76"
"1.2000122","-17.93","20.01","4.55","1.35","-0.80","-1.23","634.81"
"1.25","-11.45","-11.14","-5.84","0.10","-2.81","-2.34","634.86"
"1.2999878","-20.01","2.04","-1.02","-3.75","-3.61","-3.93","634.91"
"1.3599854","-20.01","18.71","-5.57","2.92","-0.76","0.44","634.97"
"1.4100342","-20.01","-20.01","-10.12","2.67","2.86","3.74","635.02"
"1.460022","-20.01","-2.79","14.20","3.62","9.70","9.13","635.07"
"1.5100098","-20.01","-20.01","5.88","12.42","11.87","4.42","635.12"
"1.5599976","-20.01","20.01","7.88","-8.89","4.20","5.54","635.17"
"1.6199951","-13.81","-20.01","-12.87","2.28","1.68","-2.05","635.23"
"1.670044","-12.04","18.55","8.20","-7.35","1.03","1.58","635.28"
"1.7200317","-3.06","-8.94","-3.69","-0.20","0.57","1.17","635.33"
"1.7700195","-3.73","-2.28","3.22","-2.09","0.52","0.69","635.38"
"1.8200073","-3.49","-1.26","2.59","-0.47","-0.22","-0.80","635.43"
"1.8699951","-3.84","-2.08","2.39","0.29","-0.76","-2.21","635.48"
"1.9299927","-3.33","-1.45","1.65","-0.08","-1.46","-2.82","635.54"
"1.9800415","-6.51","1.10","0.78","-0.32","-1.63","-2.79","635.59"
"2.0300293","-8.75","-1.80","2.16","0.70","-1.93","-3.13","635.64"
"2.080017","-13.14","-5.22","2.79","0.28","-2.34","-3.27","635.69"
"2.130005","-13.45","-4.75","3.53","-0.25","-2.51","-3.60","635.74"
"2.1900024","-14.71","-5.77","3.88","-0.20","-2.67","-3.55","635.80"
"2.2399902","-12.43","-7.65","3.33","-0.49","-2.41","-3.19","635.85"
"2.290039","-15.10","-7.53","2.71","-1.03","-1.64","-2.47","635.90"
"2.3400269","-12.94","-5.26","0.98","-0.59","-0.39","-1.86","635.95"
"2.4000244","-17.06","-2.71","-0.75","0.30","0.35","-0.45","636.01"
"2.4500122","-20.01","15.69","1.41","0.64","1.70","3.50","636.06"
"2.5","-10.12","-4.63","2.35","0.26","1.78","0.89","636.11"
"2.5499878","-13.49","4.67","2.31","-0.77","0.87","0.93","636.16"
"2.6000366","-9.30","-5.26","-0.94","0.42","0.67","0.01","636.21"
"2.6600342","-10.04","-4.24","0.94","-0.06","0.47","0.57","636.27"
"2.710022","-9.69","-0.98","-0.04","-0.56","0.39","0.54","636.32"
"2.7600098","-10.00","-3.26","0.04","-0.15","0.26","0.42","636.37"
"2.8099976","-9.81","-1.45","0.08","-0.46","0.16","0.29","636.42"
"2.8599854","-10.08","-0.67","-0.24","-0.21","0.10","0.16","636.47"
"2.9100342","-9.34","-2.39","0.20","-0.22","0.03","-0.07","636.52"
"2.9700317","-10.40","-2.75","0.47","-0.33","-0.04","-0.08","636.58"
"3.0200195","-10.16","-2.63","0.43","-0.19","-0.07","-0.04","636.63"
