"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-10.28","-0.20","0.86","-0.03","0.04","-0.04","344.28"
"0.049987793","-10.36","-0.59","0.86","0.03","0.05","-0.06","344.33"
"0.11001587","-10.28","-0.67","1.10","-0.00","0.03","-0.04","344.39"
"0.16000366","-10.28","-0.67","1.02","-0.01","0.04","-0.02","344.44"
"0.20999146","-10.24","-0.39","0.90","-0.02","0.04","-0.02","344.49"
"0.26000977","-10.28","-0.67","0.82","0.01","0.04","-0.03","344.54"
"0.30999756","-10.16","-0.55","1.06","-0.00","0.02","-0.03","344.59"
"0.36999512","-10.40","-0.12","0.67","-0.02","-0.01","-0.08","344.65"
"0.42001343","-9.34","2.51","0.75","0.18","-0.05","-0.54","344.70"
"0.47000122","-11.81","-0.67","0.51","0.33","-0.23","-0.90","344.75"
"0.519989","-9.92","-2.24","1.57","0.11","0.01","-0.85","344.80"
"0.5700073","-10.43","-2.71","0.71","0.18","0.03","-0.66","344.85"
"0.6300049","-9.89","-0.78","0.59","0.08","0.10","-0.38","344.91"
"0.6799927","-9.77","-2.82","2.67","0.72","0.11","-0.25","344.96"
"0.730011","-7.85","-2.51","1.49","-0.26","0.06","-0.33","345.01"
"0.7799988","-7.34","-2.16","2.16","0.05","-0.15","-0.53","345.06"
"0.8299866","-5.41","-4.94","0.90","0.74","-0.23","-0.91","345.11"
"0.89001465","-15.22","3.88","1.96","-1.41","-0.30","-0.60","345.17"
"0.94000244","-12.32","-4.98","0.04","-0.45","-0.55","-1.11","345.22"
"0.98999023","-7.45","-5.81","1.33","-0.18","-0.45","-1.40","345.27"
"1.0400085","-10.67","-7.30","3.61","-0.23","-0.55","-0.62","345.32"
"1.0899963","-10.55","-12.87","4.86","0.28","-0.52","-0.25","345.37"
"1.1499939","-17.81","-7.96","4.39","0.12","-0.56","0.99","345.43"
"1.2000122","-20.01","14.75","5.69","0.98","-0.74","0.25","345.48"
"1.25","-12.55","8.87","-12.04","1.06","-2.06","-1.17","345.53"
"1.2999878","-20.01","-10.32","11.96","-3.82","-3.82","-4.45","345.58"
"1.3500061","-20.01","20.01","-11.14","1.04","0.40","-3.04","345.63"
"1.4100037","-20.01","-20.01","-6.55","3.09","5.75","1.92","345.69"
"1.4599915","-20.01","8.94","20.01","3.90","10.00","10.00","345.74"
"1.5100098","-20.01","-20.01","4.00","2.17","9.91","0.87","345.79"
"1.5599976","-15.38","-2.47","19.30","-6.88","2.87","1.29","345.84"
"1.6100159","-15.18","12.59","8.36","-8.03","1.24","1.96","345.89"
"1.6700134","-7.06","1.29","6.24","0.54","2.38","2.15","345.95"
"1.7200012","-1.45","-9.06","4.12","-2.29","1.20","1.17","346.00"
"1.769989","-2.43","5.81","4.90","-1.42","0.44","0.52","346.05"
"1.8200073","-3.53","-8.04","3.45","0.10","-0.50","-1.38","346.10"
"1.8699951","-5.88","2.47","1.77","-1.50","-1.16","-1.99","346.15"
"1.9299927","-6.47","1.29","1.80","0.50","-1.20","-3.10","346.21"
"1.980011","-6.20","-0.71","0.78","1.07","-1.49","-3.36","346.26"
"2.0299988","-8.24","-1.02","2.31","1.04","-1.90","-3.32","346.31"
"2.0799866","-14.40","-4.08","2.98","0.74","-2.67","-3.27","346.36"
"2.130005","-14.36","-5.22","3.84","0.14","-2.91","-3.52","346.41"
"2.1900024","-14.24","-4.35","4.55","-0.07","-2.96","-3.31","346.47"
"2.2399902","-15.81","-8.16","5.18","0.21","-3.13","-2.91","346.52"
"2.2900085","-15.10","-6.90","4.04","-0.67","-2.09","-2.34","346.57"
"2.3399963","-12.67","-4.71","0.86","-0.64","-1.02","-1.40","346.62"
"2.3900146","-12.24","-1.33","-2.82","-0.39","0.22","-0.12","346.67"
"2.4500122","-19.81","7.02","-7.14","1.40","1.30","1.39","346.73"
"2.5","-16.87","1.49","-1.61","1.92","1.93","1.21","346.78"
"2.5499878","-13.93","-1.57","2.67","-0.44","1.30","1.08","346.83"
"2.600006","-6.67","0.90","-1.77","-0.59","1.10","0.29","346.88"
"2.649994","-10.51","-6.90","1.10","0.39","0.53","0.48","346.93"
"2.7099915","-9.92","-1.29","0.39","-0.55","0.43","0.45","346.99"
"2.7600098","-9.61","-2.90","1.02","0.25","0.35","0.46","347.04"
"2.8099976","-9.77","-0.98","-0.51","-0.37","0.28","0.36","347.09"
"2.8600159","-10.16","-1.53","0.27","-0.16","0.14","0.34","347.14"
"2.9100037","-10.00","-1.37","-0.08","-0.38","0.09","0.27","347.19"
"2.9700012","-9.81","0.78","-0.55","-0.44","-0.08","0.05","347.25"
"3.019989","-10.55","-2.71","0.75","0.14","-0.15","-0.14","347.30"
"3.0700073","-9.53","-3.69","1.84","-0.48","-0.19","0.00","347.35"
"3.119995","-10.71","-2.51","1.96","-0.02","-0.07","0.22","347.40"
"3.1700134","-9.96","-1.02","0.59","-0.17","0.07","0.30","347.45"
"3.230011","-10.16","-0.24","-0.35","0.01","0.07","0.21","347.51"
"3.2799988","-10.43","-0.98","0.35","0.31","0.01","0.03","347.56"
"3.3299866","-9.81","-3.73","1.18","-0.03","-0.10","-0.04","347.61"
"3.380005","-10.55","-0.82","0.55","-0.36","-0.11","0.09","347.66"
