"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"0.0","-10.32","-0.12","0.12","0.02","0.04","0.01","2050.20"
"0.050048828","-10.40","-0.04","0.12","-0.00","0.02","0.00","2050.25"
"0.100097656","-10.40","-0.24","0.24","-0.02","0.00","-0.01","2050.30"
"0.15014648","-10.47","-0.39","0.00","0.05","0.00","0.00","2050.35"
"0.20996094","-10.32","-0.12","0.20","0.02","-0.02","-0.01","2050.41"
"0.26000977","-10.32","-0.16","0.16","0.04","-0.04","-0.02","2050.46"
"0.3100586","-10.24","-0.16","0.20","0.07","-0.09","-0.06","2050.51"
"0.36010742","-10.67","0.08","0.31","-0.01","-0.15","-0.10","2050.56"
"0.41015625","-10.28","-0.43","0.47","0.08","-0.16","-0.09","2050.61"
"0.4699707","-10.32","0.08","0.27","-0.00","-0.20","-0.11","2050.67"
"0.52001953","-10.12","0.43","0.35","0.06","-0.26","-0.20","2050.72"
"0.57006836","-10.16","0.12","0.20","0.14","-0.35","-0.33","2050.77"
"0.6201172","-9.92","0.94","-0.43","0.15","-0.53","-0.57","2050.82"
"0.670166","-10.94","2.51","-0.55","0.19","-0.78","-1.10","2050.87"
"0.72998047","-12.28","-3.02","2.28","0.56","-1.04","-1.54","2050.93"
"0.7800293","-9.34","-5.18","5.10","1.31","-0.35","-1.61","2050.98"
"0.8300781","-7.77","-8.32","2.51","-0.49","-0.07","-1.21","2051.03"
"0.88012695","-1.88","2.55","3.77","-0.08","0.56","-0.77","2051.08"
"0.92993164","-9.49","-14.00","8.67","1.72","-0.71","-0.38","2051.13"
"0.98999023","-13.26","11.41","-5.41","-1.59","-0.08","-0.28","2051.19"
"1.0400391","1.73","-18.91","15.93","1.28","-0.65","-0.84","2051.24"
"1.0900879","-20.01","-11.18","12.40","0.89","0.98","1.17","2051.29"
"1.1401367","-20.01","10.08","9.81","0.76","2.18","3.14","2051.34"
"1.1899414","19.38","-18.28","9.96","1.73","0.03","3.72","2051.39"
"1.25","-15.30","-6.71","18.71","-2.94","-7.76","-5.73","2051.45"
"1.3000488","-19.53","5.26","-0.59","-4.85","-7.17","-5.03","2051.50"
"1.3500977","-20.01","20.01","-15.49","-0.77","-4.24","-1.47","2051.55"
"1.4001465","-20.01","-1.65","-0.24","7.91","3.95","2.43","2051.60"
"1.4499512","-20.01","-20.01","20.01","6.35","16.25","8.98","2051.65"
"1.5","-20.01","20.01","20.01","-1.20","17.36","11.55","2051.70"
"1.5600586","2.31","-20.01","20.01","-2.12","10.31","3.59","2051.76"
"1.6101074","-3.80","-12.87","20.01","-5.06","4.51","-2.83","2051.81"
"1.6601562","-7.06","-20.01","20.01","1.09","1.77","-5.66","2051.86"
"1.7099609","3.96","-3.45","20.01","-4.75","0.66","-3.01","2051.91"
"1.7700195","-12.20","-1.26","15.81","-1.47","-1.67","-5.32","2051.97"
"1.8200684","-13.38","-8.43","12.43","0.24","-4.89","-6.04","2052.02"
"1.8701172","-15.18","-5.45","10.36","-2.65","-4.53","-4.57","2052.07"
"1.920166","-20.01","-20.01","-20.01","-5.52","-4.29","-3.54","2052.12"
"1.9699707","-10.28","-13.65","-20.01","4.61","0.49","-6.30","2052.17"
"2.0300293","-20.01","-6.39","-0.35","-1.14","-0.43","-1.40","2052.23"
